Height,A0,B0,C0,D0,E0,F0,G0,H0,Result
500663,1,3,5,7,4,3,5,5,5
500664,4,4,7,9,4,5,1,9,1
500665,7,5,4,4,8,5,8,9,9
500666,6,8,9,7,6,3,9,4,1
500667,7,4,8,2,3,9,7,6,8
500668,4,2,2,8,6,9,4,6,9
500669,5,7,5,1,3,4,3,7,3
500670,7,2,1,1,5,4,1,5,6
500671,9,8,3,3,1,4,5,3,7
500672,2,8,4,7,3,9,3,7,6
500673,1,6,8,4,4,4,4,8,6
500674,3,2,7,4,5,4,6,9,1
500675,6,6,1,6,3,1,1,1,8
500676,5,8,7,5,6,5,6,5,7
500677,5,9,2,2,9,3,2,4,4
500678,3,6,8,1,4,3,8,3,1
500679,6,5,3,3,7,8,4,7,8
500680,1,2,6,7,4,4,2,5,7
500681,1,6,3,8,5,6,9,6,9
500682,2,4,2,2,8,3,2,6,5
500683,8,5,2,9,9,6,7,2,8
500684,1,7,5,6,3,5,4,7,8
500685,7,1,9,8,6,4,5,8,2
500686,7,4,2,4,9,1,2,3,9
500687,8,3,4,1,7,3,5,7,1
500688,2,6,3,9,3,2,1,7,8
500689,6,1,1,5,4,3,5,5,6
500690,5,8,5,4,1,2,5,4,4
500691,3,1,9,9,2,2,7,4,1
500692,7,4,7,3,4,4,8,8,9
500693,2,1,6,6,8,3,9,2,6
500694,3,2,3,9,8,2,2,1,3
500695,6,1,2,8,1,5,8,3,6
500696,5,1,8,8,1,8,7,4,9
500697,9,5,9,2,4,6,2,5,4
500698,5,1,6,2,5,1,7,5,1
500699,3,9,2,1,6,9,6,1,4
500700,8,7,8,4,5,6,1,5,7
500701,6,2,9,5,1,9,8,5,1
500702,2,3,6,4,6,5,9,3,3
500703,4,5,9,7,5,5,3,8,7
500704,9,1,7,9,1,2,1,7,7
500705,4,5,8,4,1,6,8,8,1
500706,4,6,8,1,1,4,1,3,2
500707,8,3,9,5,5,2,4,9,9
500708,7,1,9,6,5,9,4,7,5
500709,2,2,9,4,1,1,4,4,5
500710,9,2,3,8,4,5,2,5,8
500711,3,6,8,3,4,2,9,2,4
500712,6,3,9,7,1,6,6,2,3
500713,2,7,7,2,4,4,2,6,3
500714,3,3,7,2,2,9,9,3,7
500715,3,4,5,2,9,4,5,4,4
500716,8,3,4,4,5,8,6,7,8
500717,6,9,5,1,4,7,7,9,1
500718,2,1,7,9,7,8,2,9,9
500719,8,1,4,5,6,2,8,1,3
500720,1,9,3,3,3,1,8,6,1
500721,6,6,2,6,8,5,7,1,5
500722,5,1,6,2,7,3,2,2,5
500723,6,7,4,1,3,4,1,9,5
500724,1,1,7,2,6,4,8,7,2
500725,9,4,7,8,5,1,5,3,4
500726,8,8,3,2,1,7,1,3,4
500727,5,3,6,6,3,2,7,4,2
500728,4,5,8,2,3,1,8,7,4
500729,5,3,2,9,7,8,6,4,2
500730,7,8,6,3,7,1,1,3,2
500731,4,6,8,9,5,8,1,6,9
500732,6,1,1,6,1,7,7,6,2
500733,1,2,3,1,7,8,4,7,8
500734,4,9,9,3,7,2,6,5,1
500735,7,3,1,7,8,6,6,2,3
500736,8,6,7,4,7,7,6,2,3
500737,4,4,1,5,7,7,4,3,1
500738,8,1,6,5,8,6,2,1,9
500739,7,2,3,7,7,4,3,7,5
500740,2,5,7,2,8,2,2,8,8
500741,3,2,3,6,2,3,2,6,7
500742,6,9,9,4,3,5,7,1,5
500743,1,2,5,7,6,3,9,1,2
500744,4,7,2,2,3,8,7,3,7
500745,9,2,5,4,2,3,8,7,3
500746,6,2,1,3,9,6,3,9,8
500747,8,5,3,6,3,3,7,2,1
500748,5,9,4,5,7,8,3,5,9
500749,9,7,5,8,3,6,1,3,6
500750,5,8,7,9,8,4,2,4,6
500751,3,6,2,2,6,3,8,7,3
500752,7,9,3,7,1,9,7,5,1
500753,8,7,6,3,9,7,7,1,4
500754,6,4,5,6,6,4,6,4,9
500755,4,9,8,4,6,1,7,4,1
500756,9,3,6,9,9,3,8,2,8
500757,4,2,4,2,5,4,2,6,2
500758,1,2,1,3,1,5,6,6,8
500759,9,9,1,3,3,9,3,1,5
500760,1,5,5,3,1,3,4,5,1
500761,2,8,2,8,7,9,4,6,5
500762,2,9,6,6,6,8,8,8,2
500763,7,9,7,7,7,5,5,3,2
500764,1,9,9,5,9,2,7,4,3
500765,6,6,6,4,9,6,7,6,6
500766,3,7,1,2,9,1,2,7,1
500767,4,5,5,9,9,7,5,4,7
500768,6,4,4,9,5,6,8,4,4
500769,1,1,1,6,9,9,7,8,2
500770,3,8,1,4,7,8,3,6,4
500771,3,6,1,1,4,3,8,8,1
500772,8,5,8,9,9,7,8,7,9
500773,1,6,4,1,3,4,8,4,1
500774,3,5,5,7,8,9,3,7,1
500775,6,8,5,4,1,3,7,2,3
500776,6,7,2,1,1,6,3,3,4
500777,8,5,3,5,5,4,5,8,8
500778,3,7,5,5,9,2,7,6,7
500779,8,9,7,4,9,7,5,6,1
500780,9,9,4,7,9,8,9,3,6
500781,2,3,4,1,6,4,9,2,4
500782,9,4,9,6,1,7,1,7,2
500783,3,6,5,3,7,8,2,3,3
500784,8,8,6,7,9,4,7,9,3
500785,3,7,4,6,4,6,3,5,5
500786,9,9,5,5,6,1,5,2,7
500787,9,9,8,7,8,7,2,9,1
500788,5,6,9,3,5,4,4,3,5
500789,3,7,5,8,7,6,9,8,6
500790,1,5,5,4,8,2,3,4,1
500791,9,8,5,5,8,2,5,9,3
500792,3,4,6,1,2,5,4,3,1
500793,2,3,6,6,1,3,6,3,7
500794,6,5,2,8,1,4,1,1,9
500795,9,7,8,2,7,7,8,5,3
500796,3,2,3,1,6,7,2,6,1
500797,2,1,8,9,5,3,5,8,5
500798,5,6,5,6,9,3,8,8,5
500799,4,6,3,2,9,7,4,7,7
500800,3,4,8,6,6,4,2,2,8
500801,4,4,5,9,9,8,2,5,4
500802,8,1,6,4,3,2,9,6,6
500803,7,8,6,9,6,2,1,8,1
500804,5,7,4,1,8,5,3,2,1
500805,2,3,4,8,8,4,4,9,9
500806,3,7,4,4,6,4,8,2,7
500807,8,6,1,6,7,4,2,3,6
500808,1,2,1,3,9,4,7,4,9
500809,9,6,8,5,3,4,4,5,3
500810,9,7,6,3,6,5,8,1,3
500811,3,7,8,7,9,3,4,2,4
500812,3,6,6,6,2,3,5,6,8
500813,8,4,5,9,6,2,1,5,1
500814,5,3,9,8,6,4,9,7,6
500815,4,7,1,2,2,2,1,3,4
500816,7,9,8,6,7,4,5,2,9
500817,3,1,3,7,5,7,3,4,5
500818,1,2,1,8,9,3,2,4,3
500819,5,4,1,2,5,4,4,2,2
500820,5,1,7,7,3,7,1,2,6
500821,7,5,2,9,4,7,8,3,3
500822,9,2,6,3,9,6,8,3,6
500823,2,8,2,6,9,4,7,9,7
500824,3,9,8,2,6,6,9,7,3
500825,6,5,5,1,1,8,1,2,1
500826,5,5,6,6,4,2,5,4,5
500827,5,5,2,8,5,4,1,3,7
500828,8,3,3,2,6,3,5,8,5
500829,1,2,8,2,2,4,5,6,6
500830,5,2,8,6,9,5,3,4,2
500831,6,7,7,1,4,1,3,1,6
500832,3,1,2,9,7,6,6,1,3
500833,2,9,7,2,4,8,7,5,5
500834,2,4,8,6,4,6,8,1,4
500835,3,6,1,5,4,4,7,7,6
500836,4,9,6,6,6,4,3,2,6
500837,7,2,4,9,8,4,2,1,5
500838,1,3,4,2,1,6,1,9,9
500839,7,7,7,1,5,2,2,7,2
500840,9,1,1,1,3,7,4,5,2
500841,4,2,9,6,2,6,3,6,5
500842,4,7,2,9,1,6,7,9,3
500843,9,1,7,9,7,3,7,7,2
500844,4,5,3,7,6,4,8,5,2
500845,9,7,1,5,8,2,2,1,2
500846,6,3,1,6,6,4,7,3,7
500847,5,5,1,4,5,5,1,8,7
500848,5,3,9,6,2,9,3,1,7
500849,6,3,2,3,1,4,4,5,2
500850,4,8,2,8,6,9,9,7,9
500851,4,1,5,3,6,5,7,2,5
500852,2,6,1,1,9,8,1,6,9
500853,1,2,9,8,9,9,3,3,9
500854,4,4,5,1,3,3,7,2,5
500855,3,2,5,8,9,1,1,2,6
500856,7,1,3,5,5,2,4,9,6
500857,9,8,4,7,3,1,7,3,2
500858,4,5,5,4,6,9,7,2,1
500859,8,9,7,2,5,1,1,3,4
500860,5,8,3,9,2,1,2,6,7
500861,1,4,2,2,5,2,8,6,2
500862,8,7,2,6,9,6,9,8,9
500863,1,4,7,1,6,6,1,9,1
500864,1,8,4,4,4,3,8,2,6
500865,4,9,3,1,9,1,1,9,8
500866,1,7,8,1,5,8,9,3,4
500867,7,9,2,2,8,3,6,2,1
500868,1,6,3,5,7,6,5,5,3
500869,4,6,6,8,8,7,2,4,7
500870,9,4,5,6,4,9,7,1,2
500871,8,2,5,7,6,5,7,8,7
500872,6,3,7,7,7,6,7,8,1
500873,2,2,7,1,5,5,9,4,4
500874,7,2,2,9,6,5,6,1,3
500875,9,4,9,6,6,6,9,8,3
500876,8,4,9,2,8,6,3,1,6
500877,4,1,3,8,9,4,9,4,6
500878,5,7,6,4,8,2,1,1,4
500879,5,5,7,4,5,2,2,2,8
500880,1,5,7,8,7,6,4,8,8
500881,7,5,4,9,6,1,9,6,4
500882,4,6,5,6,5,1,5,3,9
500883,9,1,3,3,7,5,7,1,2
500884,3,8,3,5,9,4,7,7,7
500885,5,3,3,8,6,3,4,4,6
500886,3,3,9,8,6,6,1,1,9
500887,5,1,8,5,9,8,8,5,9
500888,9,1,3,7,4,4,1,3,9
500889,7,6,7,6,4,4,3,8,2
500890,3,7,7,1,8,9,4,1,2
500891,4,5,2,7,4,4,4,9,3
500892,6,4,8,1,8,4,4,6,9
500893,2,7,2,1,3,8,9,5,4
500894,4,6,5,1,8,5,4,1,9
500895,8,4,3,2,7,3,9,4,6
500896,4,2,5,1,7,7,7,6,6
500897,2,8,6,4,3,7,1,1,2
500898,3,2,6,9,4,1,6,1,2
500899,9,6,7,6,4,9,7,8,9
500900,5,9,3,1,5,8,7,4,2
500901,5,3,7,8,8,9,7,9,4
500902,6,2,9,5,7,9,7,6,9
500903,9,5,4,5,4,7,2,4,5
500904,4,3,1,6,3,6,4,2,8
500905,4,1,1,6,5,4,7,9,1
500906,7,1,5,6,9,6,1,2,1
500907,6,8,5,4,8,7,9,7,8
500908,1,4,3,5,8,4,3,9,1
500909,9,3,1,1,5,4,9,9,8
500910,5,5,1,5,7,2,1,5,7
500911,3,6,5,8,5,5,3,2,4
500912,1,1,4,6,3,9,2,1,5
500913,7,1,7,3,8,6,5,1,3
500914,7,4,7,8,6,3,5,6,1
500915,9,8,5,6,9,3,2,8,4
500916,9,3,6,1,6,9,6,9,9
500917,5,2,4,2,9,5,9,4,3
500918,5,1,4,2,6,9,7,6,6
500919,3,7,1,4,5,9,4,7,9
500920,2,2,2,3,9,5,6,2,1
500921,6,8,5,6,3,9,4,6,2
500922,1,1,6,2,1,6,8,8,2
500923,5,6,7,7,2,1,4,4,4
500924,5,4,5,9,3,6,3,3,9
500925,1,9,2,3,2,5,1,2,7
500926,7,1,8,2,5,8,3,6,7
500927,2,6,1,8,4,8,5,8,4
500928,6,6,4,3,6,4,8,8,2
500929,1,7,7,5,4,7,6,7,3
500930,8,9,6,7,2,4,9,9,8
500931,4,3,9,7,5,6,4,3,1
500932,7,7,5,6,6,9,4,7,5
500933,8,1,2,5,5,1,1,5,4
500934,5,9,2,1,6,1,7,5,2
500935,5,5,2,3,9,1,5,9,2
500936,9,1,2,2,5,9,7,8,9
500937,8,5,7,5,1,3,2,7,1
500938,1,8,5,9,3,8,3,7,7
500939,3,2,4,3,4,6,8,9,4
500940,8,6,7,5,6,8,5,3,8
500941,9,9,4,1,4,9,2,7,1
500942,2,9,9,2,8,2,1,2,1
500943,5,8,6,7,6,2,1,5,5
500944,4,8,7,8,9,6,6,7,8
500945,3,9,5,9,9,8,4,2,8
500946,8,5,7,1,9,1,6,6,1
500947,4,1,6,9,4,7,1,2,2
500948,1,2,8,7,6,2,5,3,2
500949,2,6,4,4,5,2,6,8,8
500950,4,2,4,3,4,3,6,4,6
500951,5,3,5,1,4,4,4,6,7
500952,1,2,1,7,2,9,5,4,4
500953,7,5,9,5,4,6,1,2,6
500954,1,7,8,6,1,5,3,3,5
500955,2,8,3,1,4,2,7,4,2
500956,7,5,6,1,7,5,1,8,1
500957,2,5,4,4,2,1,4,1,5
500958,4,5,8,6,1,7,9,4,4
500959,1,9,8,3,3,4,3,1,8
500960,4,3,2,3,9,6,9,9,3
500961,7,1,9,4,8,3,2,4,9
500962,1,5,9,4,7,7,7,7,9
500963,8,8,3,8,7,9,8,9,1
500964,3,8,7,9,5,4,9,7,3
500965,5,6,4,7,4,3,4,5,2
500966,3,8,6,3,2,4,9,2,8
500967,5,7,6,7,6,8,7,4,8
500968,8,2,1,8,2,3,4,2,6
500969,5,6,8,4,7,9,2,5,2
500970,7,4,8,2,1,3,4,8,4
500971,6,2,8,6,1,3,4,2,6
500972,1,2,2,8,3,9,3,8,8
500973,7,9,7,7,5,2,7,1,5
500974,7,7,7,3,3,7,4,4,8
500975,2,1,5,3,1,8,9,9,8
500976,2,4,2,1,2,1,7,9,2
500977,4,6,9,2,3,1,1,5,6
500978,4,8,1,1,5,4,8,5,7
500979,8,1,6,6,6,5,5,9,1
500980,9,9,6,2,7,7,7,8,1
500981,5,6,8,5,9,1,3,5,6
500982,8,2,2,3,9,3,1,8,7
500983,7,1,8,3,5,9,1,3,1
500984,2,2,5,7,1,9,1,2,2
500985,1,7,7,6,3,3,3,6,3
500986,9,1,2,2,8,5,1,1,1
500987,2,6,2,4,1,3,3,8,8
500988,2,8,5,6,4,9,2,3,7
500989,1,7,5,9,6,2,3,9,3
500990,7,1,6,7,9,7,8,2,8
500991,7,5,6,8,8,7,7,8,3
500992,5,7,5,1,9,3,2,1,4
500993,8,2,9,5,9,4,2,6,8
500994,6,4,6,7,7,9,3,4,3
500995,1,6,5,7,1,4,3,3,4
500996,5,7,8,9,5,1,8,2,8
500997,8,9,3,7,9,6,4,1,6
500998,2,5,3,9,7,4,8,4,1
500999,8,8,4,4,5,7,1,7,4
501000,1,1,1,2,3,9,2,3,6
501001,9,4,9,7,8,2,2,4,3
501002,5,9,5,1,8,8,1,9,3
501003,1,5,3,9,7,5,2,4,3
501004,6,8,1,1,4,9,4,9,3
501005,6,7,3,4,2,3,3,5,3
501006,7,4,1,7,7,2,7,2,3
501007,4,8,4,5,3,4,1,1,2
501008,6,6,1,6,4,9,9,1,2
501009,4,4,7,2,4,5,7,8,9
501010,4,6,7,7,3,2,7,1,7
501011,4,2,9,9,9,2,1,1,8
501012,7,4,8,7,6,7,8,3,3
501013,2,3,1,3,1,9,2,1,4
501014,3,6,7,5,6,4,9,8,2
501015,2,3,2,1,2,9,3,6,5
501016,8,1,3,9,5,5,2,9,5
501017,3,7,5,5,2,7,5,1,5
501018,8,4,7,9,6,9,6,2,8
501019,8,1,9,5,3,8,3,8,5
501020,1,1,1,5,5,9,5,6,5
501021,3,2,3,8,7,2,9,6,9
501022,2,4,2,4,9,7,6,1,6
501023,6,1,5,9,4,8,4,3,3
501024,5,2,1,1,2,5,6,7,8
501025,4,3,4,2,7,4,7,5,1
501026,5,6,8,9,8,9,8,2,5
501027,7,3,5,1,6,9,6,3,5
501028,5,4,5,8,1,2,6,6,4
501029,4,5,4,6,8,7,5,1,8
501030,3,2,5,4,5,4,3,6,4
501031,4,9,1,7,8,6,8,4,6
501032,7,3,6,7,3,3,1,6,5
501033,2,2,4,9,2,5,9,5,3
501034,5,4,1,7,9,4,2,1,2
501035,2,7,8,3,2,8,5,8,2
501036,5,9,5,8,7,2,7,5,1
501037,4,6,7,2,9,9,5,2,4
501038,3,4,2,9,1,8,6,9,2
501039,5,7,5,8,1,2,8,6,1
501040,3,8,8,7,3,4,3,2,6
501041,6,4,2,8,4,1,9,5,9
501042,7,3,3,9,1,4,6,8,2
501043,9,6,7,8,9,9,4,1,5
501044,2,5,8,8,4,6,7,6,7
501045,3,1,3,9,6,3,3,7,1
501046,1,4,8,4,8,2,8,1,3
501047,5,6,4,9,7,2,3,2,2
501048,8,6,4,9,3,5,4,8,1
501049,1,4,2,1,2,3,6,1,2
501050,8,8,8,2,3,5,4,7,3
501051,3,2,9,5,7,3,7,1,8
501052,3,7,4,4,3,7,2,4,2
501053,4,5,4,6,2,5,2,9,8
501054,3,2,4,1,2,5,2,3,6
501055,5,5,8,3,7,9,2,9,2
501056,2,2,9,7,7,8,5,4,4
501057,8,1,7,5,9,8,7,5,8
501058,6,8,1,2,3,6,2,9,2
501059,7,1,2,5,3,8,8,1,5
501060,3,7,1,4,1,6,9,9,9
501061,3,2,2,4,6,9,7,9,2
501062,3,8,5,8,7,6,8,1,3
501063,6,3,7,4,5,2,9,6,9
501064,6,8,1,7,5,2,2,6,1
501065,3,4,3,9,5,1,3,2,3
501066,7,2,2,2,8,6,5,1,8
501067,6,6,5,7,9,7,7,4,3
501068,7,8,3,6,1,5,6,7,2
501069,3,4,7,5,3,5,8,2,7
501070,2,8,5,1,1,7,2,7,6
501071,3,1,5,3,7,2,1,8,1
501072,6,1,7,3,1,2,3,4,4
501073,5,4,8,4,3,2,7,4,3
501074,1,7,8,2,2,9,9,8,8
501075,1,4,9,1,2,5,7,9,3
501076,7,8,8,3,7,9,3,5,5
501077,9,6,4,1,1,3,5,1,7
501078,9,6,7,5,8,6,9,9,8
501079,1,8,2,7,9,5,1,5,1
501080,9,6,4,1,4,3,7,9,4
501081,9,9,3,1,1,8,6,3,5
501082,7,4,6,8,6,2,6,3,1
501083,2,6,9,1,5,6,9,3,5
501084,2,4,6,3,7,9,5,1,2
501085,8,6,2,1,4,1,3,7,4
501086,4,2,2,6,6,4,2,5,4
501087,4,3,3,2,6,4,6,7,9
501088,3,6,4,9,6,1,3,9,3
501089,2,6,3,7,8,9,1,9,8
501090,1,4,5,9,5,4,4,2,7
501091,5,9,3,6,4,3,2,6,1
501092,3,6,1,3,2,2,7,1,6
501093,6,5,2,1,7,2,8,4,6
501094,3,9,4,8,1,7,7,1,8
501095,3,6,8,7,3,6,3,7,9
501096,9,3,7,4,9,4,3,7,3
501097,6,9,6,8,9,8,3,3,5
501098,2,7,3,4,9,6,6,4,2
501099,5,9,6,9,2,3,7,4,5
501100,7,6,1,7,9,9,3,2,2
501101,2,7,3,7,8,3,6,2,6
501102,2,3,6,9,8,7,5,4,8
501103,8,6,1,5,3,1,1,1,2
501104,1,4,7,4,6,5,7,4,4
501105,1,7,1,4,8,6,4,5,3
501106,5,9,8,3,4,7,7,7,3
501107,7,1,2,8,9,2,4,1,7
501108,4,2,2,9,1,8,1,6,6
501109,1,9,5,1,3,7,7,9,9
501110,5,3,2,6,1,3,3,3,3
501111,3,2,6,1,3,9,1,6,4
501112,4,9,5,7,1,4,9,9,8
501113,7,2,9,9,2,7,1,7,6
501114,8,2,4,3,7,6,6,6,9
501115,9,8,3,1,4,2,6,9,8
501116,9,9,2,9,5,2,8,6,3
501117,6,5,5,7,3,8,7,3,2
501118,4,8,9,9,1,3,5,9,7
501119,4,7,6,4,3,7,2,6,9
501120,9,6,3,7,6,2,3,6,1
501121,3,8,7,6,5,5,9,2,2
501122,3,7,1,6,6,4,2,3,3
501123,8,9,7,4,7,4,7,8,9
501124,8,4,8,2,4,8,6,3,2
501125,4,7,4,9,4,9,7,8,4
501126,2,1,2,4,6,7,9,7,9
501127,5,8,5,2,6,1,3,1,7
501128,8,7,6,7,9,1,3,6,4
501129,2,9,2,6,8,2,1,3,9
501130,4,8,3,9,2,5,8,9,6
501131,5,7,1,6,2,1,8,7,2
501132,5,4,1,6,3,2,9,6,7
501133,6,9,5,3,8,4,2,7,7
501134,8,2,1,6,2,3,5,4,1
501135,9,5,1,4,3,2,8,6,6
501136,4,9,6,1,5,4,2,6,4
501137,2,1,8,3,7,8,4,7,2
501138,6,4,8,1,4,1,9,7,8
501139,8,7,9,5,6,3,7,4,4
501140,6,6,5,5,2,7,4,3,3
501141,8,7,2,3,1,9,9,4,7
501142,9,9,9,1,7,3,2,8,8
501143,1,9,4,1,6,5,5,8,6
501144,2,1,8,1,8,7,8,8,7
501145,6,1,4,1,7,2,8,4,8
501146,1,2,1,8,5,1,6,6,8
501147,9,2,4,2,3,2,9,4,1
501148,5,4,2,1,4,7,7,2,5
501149,4,9,7,9,7,8,1,2,5
501150,1,2,8,7,8,1,4,4,8
501151,2,7,7,3,3,3,9,1,3
501152,7,1,1,9,6,7,6,4,6
501153,6,8,6,7,4,6,3,1,1
501154,7,6,6,9,5,9,2,6,9
501155,5,2,7,3,3,2,5,2,3
501156,9,6,3,1,9,4,7,8,1
501157,4,2,7,9,6,7,8,5,5
501158,2,9,2,6,4,8,4,8,8
501159,6,4,7,2,8,2,3,8,3
501160,8,4,7,5,7,3,1,5,6
501161,6,1,3,7,1,7,8,4,3
501162,4,8,1,8,1,1,6,4,1
501163,6,6,5,5,9,3,5,7,1
501164,8,4,1,4,9,2,1,2,1
501165,3,6,7,9,4,4,1,5,6
501166,7,1,2,4,9,9,3,7,7
501167,4,6,7,3,3,1,8,9,7
501168,4,4,6,4,8,6,3,9,1
501169,1,7,3,6,8,2,7,2,9
501170,2,9,3,2,1,6,2,6,3
501171,2,5,8,5,4,3,9,9,6
501172,9,1,1,6,6,2,4,8,8
501173,5,9,4,5,1,9,9,8,1
501174,7,9,6,6,9,7,6,3,1
501175,2,2,1,3,2,5,8,9,7
501176,1,8,6,7,8,2,5,8,4
501177,1,1,3,4,6,6,3,3,6
501178,4,9,8,7,6,4,2,4,7
501179,8,1,7,6,3,1,7,8,9
501180,1,4,1,8,3,8,3,4,1
501181,9,2,3,1,1,5,8,4,9
501182,4,1,6,5,2,2,5,1,4
501183,1,4,2,2,2,4,8,3,8
501184,6,2,3,8,7,5,9,7,8
501185,7,6,6,5,4,3,7,3,9
501186,4,2,6,9,6,3,5,1,4
501187,6,5,6,1,7,4,2,5,4
501188,4,9,3,7,1,8,2,3,2
501189,5,3,6,2,6,6,4,7,3
501190,4,1,4,4,5,5,6,3,5
501191,9,2,1,3,5,3,1,6,9
501192,8,5,1,6,2,5,9,4,6
501193,5,1,9,7,4,3,3,8,2
501194,4,2,3,9,9,1,6,9,3
501195,9,2,5,2,9,6,5,1,7
501196,7,5,4,7,5,1,6,7,5
501197,1,2,8,8,3,1,4,6,2
501198,3,9,5,7,8,5,3,3,7
501199,2,3,4,4,2,6,3,3,8
501200,2,2,5,9,8,3,9,3,3
501201,7,6,5,6,7,9,1,3,7
501202,2,5,6,3,4,4,8,5,2
501203,1,1,2,3,3,7,5,5,9
501204,8,7,7,8,8,4,4,7,6
501205,7,2,7,1,4,7,9,1,3
501206,7,6,5,9,5,7,6,8,2
501207,4,1,8,2,6,3,4,9,4
501208,4,2,3,3,4,1,5,1,1
501209,1,1,4,1,9,9,1,4,3
501210,3,3,4,7,9,6,9,6,1
501211,7,9,3,6,4,3,4,5,2
501212,7,4,2,1,5,1,9,6,8
501213,8,5,7,2,4,2,9,6,1
501214,3,7,2,3,9,4,2,5,9
501215,6,7,1,3,2,8,3,7,2
501216,6,1,9,9,9,6,5,3,6
501217,3,4,8,2,4,4,4,3,6
501218,9,8,3,8,8,6,1,4,2
501219,4,2,7,3,6,3,4,1,7
501220,3,6,7,1,1,2,2,1,8
501221,9,8,5,1,1,7,6,6,8
501222,8,1,4,3,9,8,8,9,3
501223,6,2,3,4,6,9,7,4,2
501224,7,5,8,6,8,4,9,3,2
501225,3,3,3,4,4,8,6,9,4
501226,7,6,3,4,2,4,6,2,4
501227,4,8,1,9,2,3,6,5,6
501228,8,5,4,7,6,9,9,6,4
501229,4,7,1,8,6,1,3,1,6
501230,6,4,2,1,4,7,7,3,4
501231,9,7,7,9,1,7,4,7,8
501232,7,8,3,2,4,2,9,3,3
501233,6,6,1,2,7,6,8,4,4
501234,5,5,5,4,7,4,1,6,4
501235,9,5,4,4,3,8,3,5,4
501236,5,4,8,9,9,2,8,7,4
501237,3,4,3,3,1,2,6,8,3
501238,8,2,7,8,7,4,8,7,2
501239,2,6,1,9,5,2,7,5,1
501240,3,8,9,6,2,4,3,5,4
501241,5,5,5,8,7,1,7,2,8
501242,1,1,3,6,7,7,7,7,5
501243,5,4,1,5,2,1,7,1,6
501244,9,3,3,4,6,2,9,3,5
501245,6,4,8,9,2,5,1,5,8
501246,5,5,6,9,6,2,5,1,5
501247,2,1,2,3,9,8,6,2,7
501248,3,8,2,3,3,6,4,8,6
501249,2,4,5,4,3,7,1,7,7
501250,1,1,6,8,9,3,9,8,4
501251,4,9,3,3,7,2,9,6,8
501252,3,6,8,6,8,7,2,1,1
501253,1,1,1,4,9,3,7,5,3
501254,3,5,5,8,8,5,6,2,3
501255,2,2,5,6,2,7,8,5,5
501256,7,6,9,4,8,2,9,8,6
501257,5,9,1,7,8,8,5,6,1
501258,3,3,8,5,9,6,5,2,3
501259,7,3,4,1,9,9,7,4,3
501260,2,6,5,7,9,8,1,3,6
501261,2,2,7,4,6,9,9,7,8
501262,3,3,2,2,2,2,7,5,3
501263,8,1,6,1,2,3,4,8,3
501264,5,8,4,5,3,5,9,8,3
501265,9,8,4,1,6,5,1,2,7
501266,4,6,5,3,9,9,3,5,9
501267,4,5,8,8,8,4,6,8,3
501268,2,7,6,4,4,4,4,8,8
501269,5,4,1,2,8,8,1,2,4
501270,4,1,2,9,9,6,9,7,9
501271,3,1,5,4,3,5,9,8,2
501272,6,2,3,3,8,3,7,6,8
501273,6,8,2,4,7,8,4,4,5
501274,5,5,1,6,4,3,4,4,6
501275,4,1,2,2,2,5,5,4,1
501276,6,6,7,8,2,2,7,6,5
501277,3,1,5,3,5,5,6,3,4
501278,7,6,2,1,4,7,7,1,3
501279,6,8,3,7,4,8,7,1,7
501280,9,8,9,6,5,9,3,4,3
501281,3,8,1,9,1,9,7,7,9
501282,5,6,7,1,1,8,9,2,7
501283,5,4,9,4,6,1,3,3,8
501284,6,9,1,3,4,5,4,4,6
501285,5,3,1,1,7,4,5,3,4
501286,4,7,5,4,2,2,1,7,3
501287,7,2,7,5,1,3,2,6,6
501288,5,6,9,2,6,6,5,3,3
501289,6,6,4,5,6,6,6,6,7
501290,6,1,4,5,6,9,1,1,3
501291,9,4,3,9,2,5,3,5,2
501292,4,7,8,9,9,2,7,1,5
501293,3,8,1,4,3,2,1,7,1
501294,6,3,6,5,6,8,8,7,9
501295,4,3,3,3,8,7,2,1,6
501296,3,3,4,3,7,8,7,2,6
501297,4,1,9,8,3,5,2,3,4
501298,3,8,2,4,9,6,8,3,9
501299,7,8,6,6,3,8,3,1,4
501300,6,7,5,2,6,9,5,4,6
501301,8,3,6,5,9,7,6,9,1
501302,5,6,9,6,2,5,8,3,2
501303,2,3,3,2,5,2,7,6,7
501304,1,7,6,7,8,5,7,7,4
501305,7,9,2,9,3,6,4,2,6
501306,7,9,5,3,8,2,2,1,3
501307,7,7,2,3,2,4,7,1,6
501308,7,6,7,1,2,7,1,7,8
501309,7,4,3,5,2,2,3,8,5
501310,6,2,8,7,1,4,9,9,2
501311,4,2,2,6,8,9,6,9,5
501312,9,9,6,5,6,1,8,8,8
501313,9,4,5,7,8,2,6,2,4
501314,3,5,5,1,2,4,4,5,3
501315,5,9,4,2,3,9,2,3,4
501316,9,1,3,9,6,1,6,8,1
501317,6,3,9,8,3,9,5,1,3
501318,3,3,4,1,5,6,2,5,7
501319,3,4,7,1,5,8,2,3,5
501320,3,7,9,2,1,4,7,4,4
501321,9,7,8,5,5,8,6,5,4
501322,4,9,9,8,4,8,8,8,5
501323,2,6,2,8,8,7,6,6,3
501324,6,5,5,1,5,7,7,9,6
501325,8,9,7,5,9,1,4,4,3
501326,4,5,8,9,3,8,7,3,6
501327,3,1,1,3,8,8,9,9,8
