Height,A0,B0,C0,D0,E0,F0,G0,H0,result
500303,1140069800,1211939208,1636472392,2586647840,2115807432,1845904878,909659155,2236025079,3625513109
500304,3064129614,2854309726,299803616,2793604050,1232115275,2906605762,470520451,1175176002,2116586564
500305,2569212746,1740853787,860801906,707495386,1623079809,1257340381,3303478056,4052867487,2865664609
500306,3018082700,4134239647,230253957,2290873248,2538164883,11482616,3208737236,380257003,747736364
500307,2671096394,2660558824,1704842047,1515300949,3014539414,3096595014,2326026249,2021307046,2439948937
500308,3995478801,2536660519,1078617354,2854540958,3165534378,3721971264,508287554,1582086222,1564121116
500309,4050593786,753728037,999810683,319350974,1518427423,1152301789,2691843442,1569851133,1570565142
500310,2871964821,1803234240,1151438206,3114444573,2810380673,1930830775,1662410862,949790577,2734671850
500311,382837286,414077769,4027485295,2656743137,2757129768,3780172739,3166128985,184033071,1717616987
500312,2987812456,1209995308,4200094444,3972913192,101164290,2250719605,2890096898,915610166,1667084085
500313,842485383,3811920983,3357750566,1660660985,3457727781,4096531011,3566251933,2525932391,1936853938
500314,2502847561,3528775742,1376776460,2134536060,445801933,655686151,2180875549,4202654468,1829369203
500315,206499998,626914670,2936449568,4013503600,3550317742,4066674760,1656127241,3629329659,2386588901
500316,3085093015,3135810721,2689765157,3691132900,550396504,4010994464,2362126053,1124849750,3303957345
500317,3527317994,4229620534,3742193288,817332569,1591287354,120348071,2943430289,581950503,230721833
500318,2346088888,3956789364,177963729,3744694184,2276593865,197011645,3626622452,551905098,421981969
500319,3564045349,3511162209,1846553943,59937972,1086780071,3221697751,1364498044,1930993645,3565160394
500320,2700855336,884129948,3836589401,3725355669,86398130,3679859001,1783863635,455670578,1506512460
500321,3353977439,3184937509,979787651,3607753327,3804410402,3549913755,1701270204,593823858,23058117
500322,3105119683,1294945587,324941617,34098300,1186666432,2757433157,505660414,733132133,2710856450
500323,1622143160,2873128565,2602394034,649199372,1510014098,2650959201,1378442816,4043581066,1852877489
500324,815248623,3457122400,3746825811,1452816264,4191816681,71261203,1465221352,2247443364,4113622384
500325,2792572938,340543471,247397380,2838322144,3844674124,1629730243,51057392,3698717212,2061166413
500326,18390283,1426365298,2017325531,530961901,263822395,987058384,2565025949,3606628486,1119244369
500327,452707812,793212546,2734938753,348740547,3454825450,4117943080,3868761150,2062086879,2584794091
500328,281195136,685438831,1360705895,3022905950,3183302649,2353086103,3868475759,1553326214,2537898028
500329,273144663,1422605950,3223928133,606067451,2136862046,1731843894,330942819,2410207572,1166532421
500330,3761399304,2759300455,1369876658,211279688,2358684894,2775599243,2659240867,2965716052,2856866393
500331,2001276263,1695170831,566380321,3115516041,1470210573,261593537,2804891217,515953192,2999155089
500332,2607537597,1199656766,729225126,2622699780,3892642038,3335960204,12541250,1510835789,96049107
500333,2979686606,4075735586,3255124130,1028447351,1701366938,2779214515,1155647519,3691677010,1661928603
500334,903325306,1166013720,2576996398,1415166218,1015464668,25587264,3763742879,1709623338,428272419
500335,2130726346,2069815627,3582241722,3985868178,4216036101,460696330,1252740845,1408109248,2466747496
500336,494891755,3722394099,307099617,2518009733,2113253,429952280,1209634098,4045236039,1708789531
500337,1906503344,4265637452,3249594561,3004984715,3657988668,1397101447,4207068952,3890340427,3841491664
500338,426012895,1510709173,477871215,1212939303,213352968,2110093970,2674937664,1014826568,2277862897
500339,4050636842,633632846,627996524,3391533628,441835638,3873504015,906451986,1180972635,3559172872
500340,1465988117,3718478336,3580961306,821223935,3590233890,327073185,3544073613,276535094,785655694
500341,937019498,4020897233,3194492021,3408907473,994128640,1787251054,3721069063,2841689656,1456211535
500342,3054381744,2826602434,479047943,873862541,2947990680,1345613797,923954071,3681902459,3988587487
500343,3885864998,955551121,258622782,641687153,3587356330,850043723,1007421210,2095074117,3097684721
500344,3251073968,2521754211,86944135,1362401291,2763803317,2751767439,202891855,735275947,1312226372
500345,3435266466,137419769,2103273307,2478639168,1474846930,360157190,4265549318,2474030754,3263155650
500346,1451164794,1317349708,1642047478,3553795145,1867215593,3606133831,545926994,2626204342,476038664
500347,1321770265,984860055,2732383253,884886839,476145947,1174059435,3233395668,3840255605,3008896717
500348,1362032568,3793842267,1800330881,1323739950,552194465,2541875392,1265608579,3340211444,3066147064
500349,3510538795,1083500094,832696979,750468275,1391868060,1682796994,1858493034,1586571791,2045106803
500350,1261907588,1811474833,2642584818,2495170464,1134551194,2613202017,2171377325,625427348,3053166293
500351,3281502477,2135619087,2753990602,3260214135,1739231366,3718365333,4005016,3081074168,353635617
500352,3888864701,1614713948,462440167,1129435681,1060923110,4239497580,3726529107,419523063,4180413293
500353,3188096217,1370778513,1134936093,3996610304,2976438270,2859773378,422549643,1889613778,3949981343
500354,3416716905,4245716181,228033731,316916745,34789356,15998727,1129040181,1515631770,1171666897
500355,1137894394,1156816931,1800245196,220266267,2177242920,1787873574,3175788842,2829327514,3507299565
500356,959873695,965924086,2263997201,2446842029,1683949722,607770358,2121174687,996474015,440487957
500357,27320891,2927721350,1267450558,4175547394,3139452102,841579659,947795378,816158295,760876648
500358,3515687674,3874243987,3869545365,1285021280,1683686021,2317994770,3347108654,3702080862,777485711
500359,2877492293,747817445,70214275,117712839,4041443774,541926351,1640471932,558102700,1309671171
500360,3654938919,2812880260,902200666,4150380327,1902070976,296098947,922175043,2038133923,306735314
500361,38365967,2826778567,237068387,1718714325,1519803379,1455071314,1909225479,2836331314,2969090755
500362,3193616374,244967054,489694092,258368083,4155977854,2401998550,506433031,1312051556,2431852513
500363,1304683709,2910929182,80386186,2239175348,3528233425,2510315156,791929441,4011592140,3320457294
500364,317340523,4057852607,686838501,1481964487,3527305122,3882013664,361003029,3591044512,2808120992
500365,121743648,1915219536,1477197823,2312854685,2223402836,3364193259,196172546,1094835484,1684866142
500366,3673568570,224646122,922051708,1629378434,4128722685,4123858849,1477712957,3233048539,1902053304
500367,1587725505,755491225,3867292473,2097379767,3034623876,2649150219,714013510,4176321988,1301985254
500368,1117548270,2522627779,3271876804,4086327788,3999667893,808342621,1373659140,1154014372,3180033451
500369,2213213711,3465656975,856541289,16600594,195431976,719423122,693347004,2039100326,609256094
500370,471775717,4120726688,3082641257,1300255225,4184941969,3755822787,1636922782,537915470,930191590
500371,4017166609,2542668675,3171754976,1382994113,4084870462,2507139214,327437432,111927565,2586987947
500372,3072687459,4253844408,38509550,1552988497,2582813937,2774504414,1585665382,3800714687,4265279532
500373,209606204,1103725486,362328093,2379335369,1607509273,589600174,2514762730,2313432983,1781532699
500374,3361419245,2556334808,3163413750,2026299084,650039312,1942953399,1318372268,753988505,2798871480
500375,3448514711,2232060085,2006514571,713945191,14236291,20760401,1260497836,3678666313,471815348
500376,2942460900,258978604,25620163,932443152,982127834,1772969800,2274735099,2637687143,2837786797
500377,1556206206,3516633695,122005447,829775313,2153181414,454629546,544538164,1982726845,3110004876
500378,210075282,562326595,3885510122,2421730142,1124877981,1352183646,3076687062,699344109,3493586398
500379,229936198,1700754494,1996574183,3133323748,2161708247,4268550302,1102874452,3369337290,3615843863
500380,1210578745,544203925,794548578,1651110759,1853941317,3872759009,225241292,2416168467,1654784466
500381,4249978057,3309875691,2840707650,266705395,2373872742,2017133646,1144315078,1778710990,1854359409
500382,1983673206,4108353467,541741126,293371333,1988029185,271226495,2457582580,3722434208,1555960711
500383,336576443,3862046951,654072477,3536054940,3406928770,1499487821,2659278334,3555019331,253365574
500384,4084714213,3201774199,1508954494,2539909418,2350348267,2470231674,3086696643,4134133844,2630351726
500385,2658982211,4189285912,3343911715,1314676750,1144321015,244768709,3995348759,867004998,2338010889
500386,2373487812,1617415434,1459275323,3499914902,1049729222,157461916,122477782,482810575,122592688
500387,4056727267,729219955,1288895732,4053828806,1208991416,823509786,3930397835,1243700161,281800620
500388,28679467,2580293446,1664782698,2055207055,3992392219,1195317238,3777477889,4044432758,1706901748
500389,769725396,1529751111,4078735559,2537810424,2313073276,1066956576,3964827627,1047702822,2007609617
500390,3029209332,3167892176,3366448839,3262515273,536755009,1475914079,4102015688,3091156550,121829956
500391,591274595,2493085904,666935042,1941513193,1820235170,2835257623,2400143540,3751862845,4120474390
500392,1139851346,1142411642,4165337521,1299848742,2984868305,2158949525,183582396,1015413086,138689877
500393,267097428,158010662,1890931655,4027578240,3858067854,1237865237,3298695238,2702819939,1116625230
500394,263209855,2224707201,3095099769,2872800357,1384022241,3944082692,2359685137,3765680426,2122804017
500395,3529883938,3918388918,4027012192,1832549346,2491398777,250676395,1440790711,2523895574,1195006812
500396,891070942,3053214916,4243168780,3355122420,2392484759,899089415,2128848991,1225462338,338404536
500397,2006771038,2519146831,3621315810,1582053661,2425858876,1406647111,3453897011,4133921728,707003552
500398,608609206,548538646,1463205554,2209496899,2412074093,152028634,4052746758,1261674263,2398923662
500399,4142189453,1402785767,1850300457,3623693673,268651624,3545536893,641193862,276928488,1519742567
500400,987358670,941649063,586629257,110400409,1090161029,3715493973,2355167506,556492135,2352743953
500401,1194080833,1858116870,1260986814,1920198903,3093665687,1723495160,336844657,3535071925,3383175349
500402,1426355959,602240935,4083083407,2180650416,3209030933,2756945900,2266392771,3863572511,2218770084
500403,3215094418,2156988833,3445217552,1546300904,1881634890,4089591176,3754574781,3713487578,2728560433
500404,2273565589,1047045415,4252864377,1492938707,1369167595,1453859192,544907931,2665386298,3430331075
500405,1468259395,29600957,396498933,719894195,2779820367,2428288547,2320956110,1778139292,1401276400
500406,1631203457,1286191328,1201936183,3968403032,4024433156,1268590074,2509478349,2134272904,812900856
500407,161249233,4066599960,3492184695,4000985017,2139225166,3421161306,1115780307,1918933255,689885610
500408,4201431526,1421395821,1637130090,936471864,172483532,1744972198,128255222,2322365287,3275332493
500409,2631370794,2013011966,539602269,3831920586,2521292017,579500554,1221055528,4007113490,3067145326
500410,1630425666,2770372070,579802523,364863258,3482851542,3816447905,1012610510,1217191744,3919539957
500411,78750595,3561815617,4193599727,1326908017,2624709946,3896063526,2119937177,2590723318,1797263276
500412,1215288616,2646351513,4056923308,3875008824,2504860682,2880345845,1427396634,598136933,3996518312
500413,1050833014,3166387100,4160396399,2825135824,3877431537,1813599896,142915739,2268133122,1489222179
500414,2528526769,1838923960,3564741875,2987104860,3614320017,3474581840,330092262,710722739,1921357337
500415,292620216,4153435231,533644062,3933616672,3954781840,2489319441,2762794066,1434022186,3074229584
500416,2865341819,2845042831,3218811922,3184800609,1495068489,1534647804,563629756,3079224323,3480785768
500417,1309298273,1498221714,3980147998,1377720613,554782892,2515768138,4192699980,2279275846,1451187638
500418,3458729735,1348229751,3328581145,465742904,493519171,262867825,1651033671,592014138,752784301
500419,2597709317,2344479235,3343504171,2714183464,4183027608,722506411,344115678,4044458156,2862187279
500420,2858114814,1136732478,1671218756,3283695424,4234344450,39986450,772655131,3211694359,217257270
500421,4125820903,190359205,114602723,1159413612,378125373,3981142037,1072327157,4071272692,3631055062
500422,3488215969,3698208468,2957954831,693770505,2485264155,614724041,3510043239,2670743286,2861284316
500423,576031302,2771573304,1972658234,1393950209,3105357764,2628070465,2485112000,2019880046,2485193667
500424,4294547438,3506118838,1813201742,298810804,4286352060,564252131,3549330620,591954219,2119167756
500425,892669434,3201867487,3218180577,29274318,1033633043,1840881288,2591335644,755615099,943868410
500426,734986889,535181226,2167633511,285958713,2432627987,456177739,1071203425,1230090586,1050772129
500427,1941647366,395133236,3525997654,3256646124,3971414391,3692270309,393142167,2182002988,2592681902
500428,4125648499,1858535648,3640199216,4275093426,7509875,1872294989,2775448293,49459467,3680955744
500429,2942559650,1352112494,4022680774,824202404,1618395083,3780777903,1164686375,2769885820,900560091
